CLIENT,COMPANYCODE,HOUSEBANK,HOUSEBANKACCOUNT,BANKSTATEMENT,BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,FISCALYEAR,POSTINGDATE,VALUEDATE,CURRENCY,TRANSACTIONCURRENCY,AMOUNTINTRANSACTIONCURRENCY,DEBITCREDITCODE,PARTNERBANKCOUNTRY,PARTNERBANK,PARTNERBANKSWIFTCODE,PARTNERBANKACCOUNT,PARTNERBANKIBAN,BUSINESSPARTNERNAME,BANKLEDGERDOCUMENT,SUBLEDGERDOCUMENT,DOCUMENTREFERENCEID,PAYMENTADVICEACCOUNTTYPE,PAYMENTADVICEACCOUNT,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BANKSTATEMENTPOSTINGRULE,SUBLEDGERONACCOUNTDOCUMENT,PAYMENTADVICE,MEMOLINE,PAYMENTTRANSACTIONDESCRIPTION,CHEQUE,BANKPOSTINGKEY,PAYMENTTRANSACTION,PAYMENTEXTERNALTRANSACTYPE
"910","F001","DBK1","DB01","53841","00064437","00001","2017","20170129","20170129","EUR","EUR","10.00","H","","","","","","","0100020988","0100020989","","D","C0001","","","0001","","","1100080986
","","","","",""
"910","F001","DBK1","DB01","53846","00064442","00001","2017","20170129","20170129","EUR","EUR","53.00","H","","","","","","","0100020998","0100020999","","D","C0001","","","0001","","","11/0080991
","","","","",""
"910","F001","DBK1","DB01","53849","00064445","00001","2017","20170129","20170129","EUR","EUR","54.00","H","","","","","","","0100021004","0100021005","","D","C0001","","","0001","","","1100080994
","","","","",""
"910","F001","DBK1","DB01","53891","00064487","00001","2017","20170129","20170129","EUR","EUR","87.00","H","","","","","","","0100021088","0100021089","","D","C0001","","","0001","","","11/00081041
","","","","",""
"910","F001","DBK1","DB01","53906","00064502","00001","2017","20170129","20170129","EUR","EUR","38.00","H","","","","","","","0100021118","0100021119","","D","C0001","","","0001","","","1100081057
","","","","",""
"910","F001","DBK1","DB01","53907","00064503","00001","2017","20170129","20170129","EUR","EUR","86.00","H","","","","","","","0100021120","0100021121","","D","C0001","","","0001","","","1/00081058
","","","","",""
"910","F001","DBK1","DB01","53908","00064504","00001","2017","20170129","20170129","EUR","EUR","74.00","H","","","","","","","0100021122","0100021123","","D","C0001","","","0001","","","11/0081059
","","","","",""
"910","F001","DBK1","DB01","53912","00064508","00001","2017","20170129","20170129","EUR","EUR","53.00","H","","","","","","","0100021130","0100021131","","D","C0001","","","0001","","","1100081064
","","","","",""
"910","F001","DBK1","DB01","53916","00064512","00001","2017","20170129","20170129","EUR","EUR","12.00","H","","","","","","","0100021138","0100021139","","D","C0001","","","0001","","","1100081069
","","","","",""
"910","F001","DBK1","DB01","53923","00064519","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100021152","0100021153","","D","C0001","","","0001","","","1100081077
","","","","",""
"910","F001","DBK1","DB01","53940","00064536","00001","2017","20170129","20170129","EUR","EUR","18.00","H","","","","","","","0100021186","0100021187","","D","C0001","","","0001","","","110 0081099
","","","","",""
"910","F001","DBK1","DB01","53943","00064539","00001","2017","20170129","20170129","EUR","EUR","86.00","H","","","","","","","0100021192","0100021193","","D","C0001","","","0001","","","1/00081103
","","","","",""
"910","F001","DBK1","DB01","53946","00064542","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100021198","0100021199","","D","C0001","","","0001","","","1100081106
","","","","",""
"910","F001","DBK1","DB01","53947","00064543","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100021200","0100021201","","D","C0001","","","0001","","","1100081108
","","","","",""
"910","F001","DBK1","DB01","53949","00064545","00001","2017","20170129","20170129","EUR","EUR","35.00","H","","","","","","","0100021204","0100021205","","D","C0001","","","0001","","","110 0081110
","","","","",""
"910","F001","DBK1","DB01","53952","00064548","00001","2017","20170129","20170129","EUR","EUR","29.00","H","","","","","","","0100021210","0100021211","","D","C0001","","","0001","","","1100081113
","","","","",""
"910","F001","DBK1","DB01","53953","00064549","00001","2017","20170129","20170129","EUR","EUR","31.00","H","","","","","","","0100021212","0100021213","","D","C0001","","","0001","","","1 100081115
","","","","",""
"910","F001","DBK1","DB01","53966","00064562","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100021238","0100021239","","D","C0001","","","0001","","","1 100081129
","","","","",""
"910","F001","DBK1","DB01","53979","00064575","00001","2017","20170129","20170129","EUR","EUR","59.00","H","","","","","","","0100021264","0100021265","","D","C0001","","","0001","","","1100081148
","","","","",""
"910","F001","DBK1","DB01","54003","00064599","00001","2017","20170129","20170129","EUR","EUR","16.00","H","","","","","","","0100021312","0100021313","","D","C0001","","","0001","","","1100081173
","","","","",""
"910","F001","DBK1","DB01","54009","00064605","00001","2017","20170129","20170129","EUR","EUR","12.00","H","","","","","","","0100021324","0100021325","","D","C0001","","","0001","","","11/00081180
","","","","",""
"910","F001","DBK1","DB01","54013","00064609","00001","2017","20170129","20170129","EUR","EUR","58.00","H","","","","","","","0100021332","0100021333","","D","C0001","","","0001","","","1100081186
","","","","",""
"910","F001","DBK1","DB01","54027","00064623","00001","2017","20170129","20170129","EUR","EUR","90.00","H","","","","","","","0100021360","0100021361","","D","C0001","","","0001","","","1/100081203
","","","","",""
"910","F001","DBK1","DB01","54041","00064637","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100021388","0100021389","","D","C0001","","","0001","","","1100081221
","","","","",""
"910","F001","DBK1","DB01","54044","00064640","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100021394","0100021395","","D","C0001","","","0001","","","1100081225
","","","","",""
"910","F001","DBK1","DB01","54048","00064644","00001","2017","20170129","20170129","EUR","EUR","13.00","H","","","","","","","0100021402","0100021403","","D","C0001","","","0001","","","1/00081229
","","","","",""
"910","F001","DBK1","DB01","54054","00064650","00001","2017","20170129","20170129","EUR","EUR","30.00","H","","","","","","","0100021414","0100021415","","D","C0001","","","0001","","","1/00081235
","","","","",""
"910","F001","DBK1","DB01","54055","00064651","00001","2017","20170129","20170129","EUR","EUR","20.00","H","","","","","","","0100021416","0100021417","","D","C0001","","","0001","","","110/0081236
","","","","",""
"910","F001","DBK1","DB01","54056","00064652","00001","2017","20170129","20170129","EUR","EUR","35.00","H","","","","","","","0100021418","0100021419","","D","C0001","","","0001","","","1/100081237
","","","","",""
"910","F001","DBK1","DB01","54075","00064671","00001","2017","20170129","20170129","EUR","EUR","63.00","H","","","","","","","0100021456","0100021457","","D","C0001","","","0001","","","1100081264
","","","","",""
"910","F001","DBK1","DB01","54078","00064674","00001","2017","20170129","20170129","EUR","EUR","54.00","H","","","","","","","0100021462","0100021463","","D","C0001","","","0001","","","1100081267
","","","","",""
"910","F001","DBK1","DB01","54102","00064698","00001","2017","20170129","20170129","EUR","EUR","23.00","H","","","","","","","0100021510","0100021511","","D","C0001","","","0001","","","11/00081296
","","","","",""
"910","F001","DBK1","DB01","54113","00064709","00001","2017","20170129","20170129","EUR","EUR","95.00","H","","","","","","","0100021532","0100021533","","D","C0001","","","0001","","","1100081310
","","","","",""
"910","F001","DBK1","DB01","54121","00064717","00001","2017","20170129","20170129","EUR","EUR","25.00","H","","","","","","","0100021548","0100021549","","D","C0001","","","0001","","","11/00081318
","","","","",""
"910","F001","DBK1","DB01","54124","00064720","00001","2017","20170129","20170129","EUR","EUR","60.00","H","","","","","","","0100021554","0100021555","","D","C0001","","","0001","","","1100081321
","","","","",""
"910","F001","DBK1","DB01","54126","00064722","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100021558","0100021559","","D","C0001","","","0001","","","1100081323
","","","","",""
"910","F001","DBK1","DB01","54134","00064730","00001","2017","20170129","20170129","EUR","EUR","73.00","H","","","","","","","0100021574","0100021575","","D","C0001","","","0001","","","1/00081332
","","","","",""
"910","F001","DBK1","DB01","54142","00064738","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100021590","0100021591","","D","C0001","","","0001","","","1100081343
","","","","",""
"910","F001","DBK1","DB01","54143","00064739","00001","2017","20170129","20170129","EUR","EUR","49.00","H","","","","","","","0100021592","0100021593","","D","C0001","","","0001","","","110 0081346
","","","","",""
"910","F001","DBK1","DB01","54146","00064742","00001","2017","20170129","20170129","EUR","EUR","89.00","H","","","","","","","0100021598","0100021599","","D","C0001","","","0001","","","1100081349
","","","","",""
"910","F001","DBK1","DB01","54150","00064746","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100021606","0100021607","","D","C0001","","","0001","","","1100081353
","","","","",""
"910","F001","DBK1","DB01","54153","00064749","00001","2017","20170129","20170129","EUR","EUR","62.00","H","","","","","","","0100021612","0100021613","","D","C0001","","","0001","","","11 00081357
","","","","",""
"910","F001","DBK1","DB01","54177","00064773","00001","2017","20170129","20170129","EUR","EUR","13.00","H","","","","","","","0100021660","0100021661","","D","C0001","","","0001","","","1/00081386
","","","","",""
"910","F001","DBK1","DB01","54184","00064780","00001","2017","20170129","20170129","EUR","EUR","83.00","H","","","","","","","0100021674","0100021675","","D","C0001","","","0001","","","1100081395
","","","","",""
"910","F001","DBK1","DB01","54187","00064783","00001","2017","20170129","20170129","EUR","EUR","98.00","H","","","","","","","0100021680","0100021681","","D","C0001","","","0001","","","1100081398
","","","","",""
"910","F001","DBK1","DB01","54190","00064786","00001","2017","20170129","20170129","EUR","EUR","61.00","H","","","","","","","0100021686","0100021687","","D","C0001","","","0001","","","11/00081401
","","","","",""
"910","F001","DBK1","DB01","54208","00064804","00001","2017","20170129","20170129","EUR","EUR","65.00","H","","","","","","","0100021722","0100021723","","D","C0001","","","0001","","","110/0081424
","","","","",""
"910","F001","DBK1","DB01","54210","00064806","00001","2017","20170129","20170129","EUR","EUR","37.00","H","","","","","","","0100021726","0100021727","","D","C0001","","","0001","","","1100081426
","","","","",""
"910","F001","DBK1","DB01","54217","00064813","00001","2017","20170129","20170129","EUR","EUR","77.00","H","","","","","","","0100021740","0100021741","","D","C0001","","","0001","","","1 100081434
","","","","",""
"910","F001","DBK1","DB01","54219","00064815","00001","2017","20170129","20170129","EUR","EUR","97.00","H","","","","","","","0100021744","0100021745","","D","C0001","","","0001","","","1100081436
","","","","",""
"910","F001","DBK1","DB01","54235","00064831","00001","2017","20170129","20170129","EUR","EUR","40.00","H","","","","","","","0100021776","0100021777","","D","C0001","","","0001","","","1 100081452
","","","","",""
"910","F001","DBK1","DB01","54243","00064839","00001","2017","20170129","20170129","EUR","EUR","87.00","H","","","","","","","0100021792","0100021793","","D","C0001","","","0001","","","1/00081461
","","","","",""
"910","F001","DBK1","DB01","54261","00064857","00001","2017","20170129","20170129","EUR","EUR","58.00","H","","","","","","","0100021828","0100021829","","D","C0001","","","0001","","","1100081487
","","","","",""
"910","F001","DBK1","DB01","54267","00064863","00001","2017","20170129","20170129","EUR","EUR","28.00","H","","","","","","","0100021840","0100021841","","D","C0001","","","0001","","","1100081494
","","","","",""
"910","F001","DBK1","DB01","54278","00064874","00001","2017","20170129","20170129","EUR","EUR","42.00","H","","","","","","","0100021862","0100021863","","D","C0001","","","0001","","","1100081506
","","","","",""
"910","F001","DBK1","DB01","54318","00064914","00001","2017","20170129","20170129","EUR","EUR","94.00","H","","","","","","","0100021942","0100021943","","D","C0001","","","0001","","","1100081550
","","","","",""
"910","F001","DBK1","DB01","54333","00064929","00001","2017","20170129","20170129","EUR","EUR","21.00","H","","","","","","","0100021972","0100021973","","D","C0001","","","0001","","","11 00081570
","","","","",""
"910","F001","DBK1","DB01","54338","00064934","00001","2017","20170129","20170129","EUR","EUR","64.00","H","","","","","","","0100021982","0100021983","","D","C0001","","","0001","","","1 100081575
","","","","",""
"910","F001","DBK1","DB01","54339","00064935","00001","2017","20170129","20170129","EUR","EUR","16.00","H","","","","","","","0100021984","0100021985","","D","C0001","","","0001","","","11/0081577
","","","","",""
"910","F001","DBK1","DB01","54347","00064943","00001","2017","20170129","20170129","EUR","EUR","17.00","H","","","","","","","0100022000","0100022001","","D","C0001","","","0001","","","1100081587
","","","","",""
"910","F001","DBK1","DB01","54358","00064954","00001","2017","20170129","20170129","EUR","EUR","20.00","H","","","","","","","0100022022","0100022023","","D","C0001","","","0001","","","1100081602
","","","","",""
"910","F001","DBK1","DB01","54378","00064974","00001","2017","20170129","20170129","EUR","EUR","85.00","H","","","","","","","0100022062","0100022063","","D","C0001","","","0001","","","1100081625
","","","","",""
"910","F001","DBK1","DB01","54393","00064989","00001","2017","20170129","20170129","EUR","EUR","41.00","H","","","","","","","0100022092","0100022093","","D","C0001","","","0001","","","1/00081645
","","","","",""
"910","F001","DBK1","DB01","54421","00065017","00001","2017","20170129","20170129","EUR","EUR","21.00","H","","","","","","","0100022148","0100022149","","D","C0001","","","0001","","","1100081679
","","","","",""
"910","F001","DBK1","DB01","54431","00065027","00001","2017","20170129","20170129","EUR","EUR","77.00","H","","","","","","","0100022166","0100022167","","D","C0001","","","0001","","","110/0081750
","","","","",""
"910","F001","DBK1","DB01","54441","00065037","00001","2017","20170129","20170129","EUR","EUR","42.00","H","","","","","","","0100022186","0100022187","","D","C0001","","","0001","","","11 00081763
","","","","",""
"910","F001","DBK1","DB01","54446","00065042","00001","2017","20170129","20170129","EUR","EUR","25.00","H","","","","","","","0100022196","0100022197","","D","C0001","","","0001","","","110/0081768
","","","","",""
"910","F001","DBK1","DB01","54454","00065050","00001","2017","20170129","20170129","EUR","EUR","25.00","H","","","","","","","0100022212","0100022213","","D","C0001","","","0001","","","1100081780
","","","","",""
"910","F001","DBK1","DB01","54470","00065066","00001","2017","20170129","20170129","EUR","EUR","68.00","H","","","","","","","0100022244","0100022245","","D","C0001","","","0001","","","1100081797
","","","","",""
"910","F001","DBK1","DB01","54477","00065073","00001","2017","20170129","20170129","EUR","EUR","26.00","H","","","","","","","0100022258","0100022259","","D","C0001","","","0001","","","1100081804
","","","","",""
"910","F001","DBK1","DB01","54481","00065077","00001","2017","20170129","20170129","EUR","EUR","93.00","H","","","","","","","0100022266","0100022267","","D","C0001","","","0001","","","11/00081808
","","","","",""
"910","F001","DBK1","DB01","54484","00065080","00001","2017","20170129","20170129","EUR","EUR","99.00","H","","","","","","","0100022272","0100022273","","D","C0001","","","0001","","","1100081811
","","","","",""
"910","F001","DBK1","DB01","54491","00065087","00001","2017","20170129","20170129","EUR","EUR","92.00","H","","","","","","","0100022286","0100022287","","D","C0001","","","0001","","","1/00081820
","","","","",""
"910","F001","DBK1","DB01","54494","00065090","00001","2017","20170129","20170129","EUR","EUR","41.00","H","","","","","","","0100022292","0100022293","","D","C0001","","","0001","","","1/100081823
","","","","",""
"910","F001","DBK1","DB01","54513","00065109","00001","2017","20170129","20170129","EUR","EUR","47.00","H","","","","","","","0100022330","0100022331","","D","C0001","","","0001","","","110/081845
","","","","",""
"910","F001","DBK1","DB01","54514","00065110","00001","2017","20170129","20170129","EUR","EUR","19.00","H","","","","","","","0100022332","0100022333","","D","C0001","","","0001","","","1100081847
","","","","",""
"910","F001","DBK1","DB01","54541","00065137","00001","2017","20170129","20170129","EUR","EUR","37.00","H","","","","","","","0100022386","0100022387","","D","C0001","","","0001","","","1100081882
","","","","",""
"910","F001","DBK1","DB01","54543","00065139","00001","2017","20170129","20170129","EUR","EUR","77.00","H","","","","","","","0100022390","0100022391","","D","C0001","","","0001","","","1100081884
","","","","",""
"910","F001","DBK1","DB01","54545","00065141","00001","2017","20170129","20170129","EUR","EUR","88.00","H","","","","","","","0100022394","0100022395","","D","C0001","","","0001","","","1100081886
","","","","",""
"910","F001","DBK1","DB01","54554","00065150","00001","2017","20170129","20170129","EUR","EUR","40.00","H","","","","","","","0100022412","0100022413","","D","C0001","","","0001","","","1/00081897
","","","","",""
"910","F001","DBK1","DB01","54555","00065151","00001","2017","20170129","20170129","EUR","EUR","28.00","H","","","","","","","0100022414","0100022415","","D","C0001","","","0001","","","11/0081898
","","","","",""
"910","F001","DBK1","DB01","54560","00065156","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100022424","0100022425","","D","C0001","","","0001","","","110 0081903
","","","","",""
"910","F001","DBK1","DB01","54563","00065159","00001","2017","20170129","20170129","EUR","EUR","89.00","H","","","","","","","0100022430","0100022431","","D","C0001","","","0001","","","1100081907
","","","","",""
"910","F001","DBK1","DB01","54579","00065175","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100022462","0100022463","","D","C0001","","","0001","","","1100081927
","","","","",""
"910","F001","DBK1","DB01","54587","00065183","00001","2017","20170129","20170129","EUR","EUR","47.00","H","","","","","","","0100022478","0100022479","","D","C0001","","","0001","","","1100081937
","","","","",""
"910","F001","DBK1","DB01","54590","00065186","00001","2017","20170129","20170129","EUR","EUR","78.00","H","","","","","","","0100022484","0100022485","","D","C0001","","","0001","","","1100081940
","","","","",""
"910","F001","DBK1","DB01","54604","00065200","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100022512","0100022513","","D","C0001","","","0001","","","110/0081957
","","","","",""
"910","F001","DBK1","DB01","54627","00065223","00001","2017","20170129","20170129","EUR","EUR","98.00","H","","","","","","","0100022558","0100022559","","D","C0001","","","0001","","","1100081983
","","","","",""
"910","F001","DBK1","DB01","54637","00065233","00001","2017","20170129","20170129","EUR","EUR","19.00","H","","","","","","","0100022578","0100022579","","D","C0001","","","0001","","","11/0081998
","","","","",""
"910","F001","DBK1","DB01","54639","00065235","00001","2017","20170129","20170129","EUR","EUR","67.00","H","","","","","","","0100022582","0100022583","","D","C0001","","","0001","","","110/082000
","","","","",""
"910","F001","DBK1","DB01","54658","00065254","00001","2017","20170129","20170129","EUR","EUR","54.00","H","","","","","","","0100022620","0100022621","","D","C0001","","","0001","","","1/100082024
","","","","",""
"910","F001","DBK1","DB01","54659","00065255","00001","2017","20170129","20170129","EUR","EUR","49.00","H","","","","","","","0100022622","0100022623","","D","C0001","","","0001","","","11/0082025
","","","","",""
"910","F001","DBK1","DB01","54674","00065270","00001","2017","20170129","20170129","EUR","EUR","36.00","H","","","","","","","0100022652","0100022653","","D","C0001","","","0001","","","1 100082042
","","","","",""
"910","F001","DBK1","DB01","54686","00065282","00001","2017","20170129","20170129","EUR","EUR","67.00","H","","","","","","","0100022676","0100022677","","D","C0001","","","0001","","","11/00082056
","","","","",""
"910","F001","DBK1","DB01","54694","00065290","00001","2017","20170129","20170129","EUR","EUR","63.00","H","","","","","","","0100022692","0100022693","","D","C0001","","","0001","","","11 00082067
","","","","",""
"910","F001","DBK1","DB01","54700","00065296","00001","2017","20170129","20170129","EUR","EUR","33.00","H","","","","","","","0100022704","0100022705","","D","C0001","","","0001","","","1100082075
","","","","",""
"910","F001","DBK1","DB01","54706","00065302","00001","2017","20170129","20170129","EUR","EUR","56.00","H","","","","","","","0100022716","0100022717","","D","C0001","","","0001","","","1100082081
","","","","",""
"910","F001","DBK1","DB01","54723","00065319","00001","2017","20170129","20170129","EUR","EUR","18.00","H","","","","","","","0100022750","0100022751","","D","C0001","","","0001","","","110 0082102
","","","","",""
"910","F001","DBK1","DB01","54725","00065321","00001","2017","20170129","20170129","EUR","EUR","75.00","H","","","","","","","0100022754","0100022755","","D","C0001","","","0001","","","1/100082104
","","","","",""
"910","F001","DBK1","DB01","54726","00065322","00001","2017","20170129","20170129","EUR","EUR","87.00","H","","","","","","","0100022756","0100022757","","D","C0001","","","0001","","","1100082105
","","","","",""
"910","F001","DBK1","DB01","54727","00065323","00001","2017","20170129","20170129","EUR","EUR","66.00","H","","","","","","","0100022758","0100022759","","D","C0001","","","0001","","","1100082106
","","","","",""
"910","F001","DBK1","DB01","54733","00065329","00001","2017","20170129","20170129","EUR","EUR","77.00","H","","","","","","","0100022770","0100022771","","D","C0001","","","0001","","","11 00082113
","","","","",""
"910","F001","DBK1","DB01","54739","00065335","00001","2017","20170129","20170129","EUR","EUR","32.00","H","","","","","","","0100022782","0100022783","","D","C0001","","","0001","","","1/100082120
","","","","",""
"910","F001","DBK1","DB01","54743","00065339","00001","2017","20170129","20170129","EUR","EUR","67.00","H","","","","","","","0100022790","0100022791","","D","C0001","","","0001","","","11/0082125
","","","","",""
"910","F001","DBK1","DB01","54756","00065352","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100022816","0100022817","","D","C0001","","","0001","","","1100082142
","","","","",""
"910","F001","DBK1","DB01","54763","00065359","00001","2017","20170129","20170129","EUR","EUR","88.00","H","","","","","","","0100022830","0100022831","","D","C0001","","","0001","","","1100082149
","","","","",""
"910","F001","DBK1","DB01","54775","00065371","00001","2017","20170129","20170129","EUR","EUR","79.00","H","","","","","","","0100022854","0100022855","","D","C0001","","","0001","","","1100082164
","","","","",""
"910","F001","DBK1","DB01","54786","00065382","00001","2017","20170129","20170129","EUR","EUR","38.00","H","","","","","","","0100022876","0100022877","","D","C0001","","","0001","","","1100082178
","","","","",""
"910","F001","DBK1","DB01","54792","00065388","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100022888","0100022889","","D","C0001","","","0001","","","1100082186
","","","","",""
"910","F001","DBK1","DB01","54795","00065391","00001","2017","20170129","20170129","EUR","EUR","16.00","H","","","","","","","0100022894","0100022895","","D","C0001","","","0001","","","11/00082189
","","","","",""
"910","F001","DBK1","DB01","54802","00065398","00001","2017","20170129","20170129","EUR","EUR","44.00","H","","","","","","","0100022908","0100022909","","D","C0001","","","0001","","","1100082196
","","","","",""
"910","F001","DBK1","DB01","54803","00065399","00001","2017","20170129","20170129","EUR","EUR","86.00","H","","","","","","","0100022910","0100022911","","D","C0001","","","0001","","","110/0082197
","","","","",""
"910","F001","DBK1","DB01","54822","00065418","00001","2017","20170129","20170129","EUR","EUR","31.00","H","","","","","","","0100022948","0100022949","","D","C0001","","","0001","","","1100082220
","","","","",""
"910","F001","DBK1","DB01","54831","00065427","00001","2017","20170129","20170129","EUR","EUR","73.00","H","","","","","","","0100022966","0100022967","","D","C0001","","","0001","","","1100082230
","","","","",""
"910","F001","DBK1","DB01","54839","00065435","00001","2017","20170129","20170129","EUR","EUR","38.00","H","","","","","","","0100022982","0100022983","","D","C0001","","","0001","","","11/0082239
","","","","",""
"910","F001","DBK1","DB01","54846","00065442","00001","2017","20170129","20170129","EUR","EUR","27.00","H","","","","","","","0100022996","0100022997","","D","C0001","","","0001","","","110/082247
","","","","",""
"910","F001","DBK1","DB01","54863","00065459","00001","2017","20170129","20170129","EUR","EUR","56.00","H","","","","","","","0100023030","0100023031","","D","C0001","","","0001","","","1100082267
","","","","",""
"910","F001","DBK1","DB01","54876","00065472","00001","2017","20170129","20170129","EUR","EUR","91.00","H","","","","","","","0100023056","0100023057","","D","C0001","","","0001","","","110/082283
","","","","",""
"910","F001","DBK1","DB01","54877","00065473","00001","2017","20170129","20170129","EUR","EUR","85.00","H","","","","","","","0100023058","0100023059","","D","C0001","","","0001","","","1100082285
","","","","",""
"910","F001","DBK1","DB01","54889","00065485","00001","2017","20170129","20170129","EUR","EUR","22.00","H","","","","","","","0100023082","0100023083","","D","C0001","","","0001","","","110/0082300
","","","","",""
"910","F001","DBK1","DB01","54893","00065489","00001","2017","20170129","20170129","EUR","EUR","10.00","H","","","","","","","0100023090","0100023091","","D","C0001","","","0001","","","1/100082304
","","","","",""
"910","F001","DBK1","DB01","54897","00065493","00001","2017","20170129","20170129","EUR","EUR","28.00","H","","","","","","","0100023098","0100023099","","D","C0001","","","0001","","","1100082310
","","","","",""
"910","F001","DBK1","DB01","54904","00065500","00001","2017","20170129","20170129","EUR","EUR","72.00","H","","","","","","","0100023112","0100023113","","D","C0001","","","0001","","","1/100082318
","","","","",""
"910","F001","DBK1","DB01","54908","00065504","00001","2017","20170129","20170129","EUR","EUR","10.00","H","","","","","","","0100023120","0100023121","","D","C0001","","","0001","","","1/100082322
","","","","",""
"910","F001","DBK1","DB01","54928","00065524","00001","2017","20170129","20170129","EUR","EUR","77.00","H","","","","","","","0100023160","0100023161","","D","C0001","","","0001","","","110/082347
","","","","",""
"910","F001","DBK1","DB01","54930","00065526","00001","2017","20170129","20170129","EUR","EUR","40.00","H","","","","","","","0100023164","0100023165","","D","C0001","","","0001","","","1/100082349
","","","","",""
"910","F001","DBK1","DB01","54932","00065528","00001","2017","20170129","20170129","EUR","EUR","81.00","H","","","","","","","0100023168","0100023169","","D","C0001","","","0001","","","1100082351
","","","","",""
"910","F001","DBK1","DB01","54937","00065533","00001","2017","20170129","20170129","EUR","EUR","47.00","H","","","","","","","0100023178","0100023179","","D","C0001","","","0001","","","1100082472
","","","","",""
"910","F001","DBK1","DB01","54946","00065542","00001","2017","20170129","20170129","EUR","EUR","14.00","H","","","","","","","0100023196","0100023197","","D","C0001","","","0001","","","1100082481
","","","","",""
"910","F001","DBK1","DB01","54947","00065543","00001","2017","20170129","20170129","EUR","EUR","67.00","H","","","","","","","0100023198","0100023199","","D","C0001","","","0001","","","1/00082482
","","","","",""
"910","F001","DBK1","DB01","54954","00065550","00001","2017","20170129","20170129","EUR","EUR","30.00","H","","","","","","","0100023212","0100023213","","D","C0001","","","0001","","","110 0082490
","","","","",""
"910","F001","DBK1","DB01","54957","00065553","00001","2017","20170129","20170129","EUR","EUR","73.00","H","","","","","","","0100023218","0100023219","","D","C0001","","","0001","","","1100082494
","","","","",""
"910","F001","DBK1","DB01","54960","00065556","00001","2017","20170129","20170129","EUR","EUR","13.00","H","","","","","","","0100023224","0100023225","","D","C0001","","","0001","","","1100082497
","","","","",""
"910","F001","DBK1","DB01","54961","00065557","00001","2017","20170129","20170129","EUR","EUR","39.00","H","","","","","","","0100023226","0100023227","","D","C0001","","","0001","","","11 00082499
","","","","",""
"910","F001","DBK1","DB01","54967","00065563","00001","2017","20170129","20170129","EUR","EUR","71.00","H","","","","","","","0100023238","0100023239","","D","C0001","","","0001","","","1100082505
","","","","",""
"910","F001","DBK1","DB01","54978","00065574","00001","2017","20170129","20170129","EUR","EUR","33.00","H","","","","","","","0100023260","0100023261","","D","C0001","","","0001","","","1100082519
","","","","",""
"910","F001","DBK1","DB01","55005","00065601","00001","2017","20170129","20170129","EUR","EUR","92.00","H","","","","","","","0100023314","0100023315","","D","C0001","","","0001","","","1100082552
","","","","",""
"910","F001","DBK1","DB01","55013","00065609","00001","2017","20170129","20170129","EUR","EUR","38.00","H","","","","","","","0100023330","0100023331","","D","C0001","","","0001","","","1100082564
","","","","",""
"910","F001","DBK1","DB01","55022","00065618","00001","2017","20170129","20170129","EUR","EUR","90.00","H","","","","","","","0100023348","0100023349","","D","C0001","","","0001","","","110/082575
","","","","",""
"910","F001","DBK1","DB01","55055","00065652","00001","2017","20170129","20170129","EUR","EUR","1190.00","H","","","","","","","0100023433","0100023436","","D","C0001","","","0001","","","","","","","",""
"910","F001","DBK1","DB01","55060","00065657","00001","2017","20170129","20170129","EUR","EUR","76.00","H","","","","","","","0100023449","0100023450","","D","C0001","","","0001","","","1/00082591
","","","","",""
"910","F001","DBK1","DB01","55092","00065689","00001","2017","20170129","20170129","EUR","EUR","41.00","H","","","","","","","0100023515","0100023516","","D","C0001","","","0001","","","1100082616
","","","","",""
"910","F001","DBK1","DB01","55117","00065714","00001","2017","20170129","20170129","EUR","EUR","18.00","H","","","","","","","0100023563","0100023564","","D","C0001","","","0001","","","1100082647
","","","","",""
"910","F001","DBK1","DB01","55119","00065716","00001","2017","20170129","20170129","EUR","EUR","63.00","H","","","","","","","0100023567","0100023568","","D","C0001","","","0001","","","11 00082649
","","","","",""
"910","F001","DBK1","DB01","55126","00065723","00001","2017","20170129","20170129","EUR","EUR","79.00","H","","","","","","","0100023581","0100023582","","D","C0001","","","0001","","","1100082656
","","","","",""
"910","F001","DBK1","DB01","55133","00065730","00001","2017","20170129","20170129","EUR","EUR","55.00","H","","","","","","","0100023595","0100023596","","D","C0001","","","0001","","","1100082663
","","","","",""
