CLIENT,COMPANYCODE,FISCALYEAR,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,ACCOUNTINGDOCUMENTTYPE,POSTINGDATE,DOCUMENTREFERENCEID,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BILLINGDOCUMENT,CLEARINGDOCFISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,CLEARINGDATE,COMPANYCODECURRENCY,TRANSACTIONCURRENCY,AMOUNTINCOMPANYCODECURRENCY,AMOUNTINTRANSACTIONCURRENCY,TAXAMOUNTINCOCODECRCY,TAXAMOUNT,CASHDISCOUNTAMTINCOCODECRCY,CASHDISCOUNTAMOUNT,DEBITCREDITCODE,DOCUMENTITEMTEXT,FINANCIALACCOUNTTYPE,INVOICEREFERENCE,INVOICEREFERENCEFISCALYEAR,INVOICEITEMREFERENCE,FOLLOWONDOCUMENTTYPE,DEBTOR,ORGANIZATIONBPNAME1,ORGANIZATIONBPNAME2,ORGANIZATIONBPNAME3,ORGANIZATIONBPNAME4,CITYNAME,COUNTRY,PARTNERCOMPANY
"910","F001","2016","1100087780","001","DR","20161126","","","","","2017","0100031942","20170131","EUR","EUR","93.00","93.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087781","001","DR","20161110","","","","","2017","0100031944","20170131","EUR","EUR","67.00","67.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087783","001","DR","20161207","","","","","2017","0100031946","20170131","EUR","EUR","88.00","88.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087784","001","DR","20161229","","","","","2017","0100031948","20170131","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087786","001","DR","20161209","","","","","2017","0100031950","20170131","EUR","EUR","77.00","77.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087787","001","DR","20161116","","","","","2017","0100031952","20170131","EUR","EUR","11.00","11.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087788","001","DR","20161216","","","","","2017","0100031954","20170131","EUR","EUR","32.00","32.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087790","001","DR","20161230","","","","","2017","0100031956","20170131","EUR","EUR","44.00","44.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087792","001","DR","20161218","","","","","2017","0100031958","20170131","EUR","EUR","34.00","34.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087794","001","DR","20161206","","","","","2017","0100031960","20170131","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087795","001","DR","20161224","","","","","2017","0100031962","20170131","EUR","EUR","26.00","26.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087796","001","DR","20161107","","","","","2017","0100031964","20170131","EUR","EUR","30.00","30.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087798","001","DR","20161129","","","","","2017","0100031966","20170131","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087799","001","DR","20161119","","","","","2017","0100031968","20170131","EUR","EUR","23.00","23.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087800","001","DR","20161112","","","","","2017","0100031970","20170131","EUR","EUR","22.00","22.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087801","001","DR","20161225","","","","","2017","0100031972","20170131","EUR","EUR","85.00","85.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087804","001","DR","20161202","","","","","2017","0100031974","20170131","EUR","EUR","37.00","37.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087805","001","DR","20161213","","","","","2017","0100031976","20170131","EUR","EUR","56.00","56.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087806","001","DR","20161120","","","","","2017","0100031979","20170131","EUR","EUR","59.00","59.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087808","001","DR","20161223","","","","","2017","0100031981","20170131","EUR","EUR","48.00","48.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087809","001","DR","20161230","","","","","2017","0100031983","20170131","EUR","EUR","67.00","67.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087811","001","DR","20161127","","","","","2017","0100031985","20170131","EUR","EUR","61.00","61.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087813","001","DR","20161204","","","","","2017","0100031987","20170131","EUR","EUR","14.00","14.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087814","001","DR","20161206","","","","","2017","0100031989","20170131","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087815","001","DR","20161207","","","","","2017","0100031991","20170131","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087816","001","DR","20161106","","","","","2017","0100031993","20170131","EUR","EUR","20.00","20.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087817","001","DR","20161123","","","","","2017","0100031995","20170131","EUR","EUR","24.00","24.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2017","1100077767","001","DR","20170101","","","","","2017","0100031997","20170131","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087818","001","DR","20161111","","","","","2017","0100031999","20170131","EUR","EUR","54.00","54.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087819","001","DR","20161206","","","","","2017","0100032001","20170131","EUR","EUR","55.00","55.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087821","001","DR","20161114","","","","","2017","0100032003","20170131","EUR","EUR","42.00","42.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087822","001","DR","20161113","","","","","2017","0100032005","20170131","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087823","001","DR","20161116","","","","","2017","0100032007","20170131","EUR","EUR","78.00","78.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087824","001","DR","20161115","","","","","2017","0100032009","20170131","EUR","EUR","83.00","83.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087825","001","DR","20161212","","","","","2017","0100032011","20170131","EUR","EUR","56.00","56.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087826","001","DR","20161115","","","","","2017","0100032013","20170131","EUR","EUR","25.00","25.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087827","001","DR","20161223","","","","","2017","0100032015","20170131","EUR","EUR","77.00","77.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087828","001","DR","20161213","","","","","2017","0100032017","20170131","EUR","EUR","79.00","79.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087829","001","DR","20161125","","","","","2017","0100032019","20170131","EUR","EUR","58.00","58.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087831","001","DR","20161114","","","","","2017","0100032021","20170131","EUR","EUR","39.00","39.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087832","001","DR","20161113","","","","","2017","0100032023","20170131","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087833","001","DR","20161216","","","","","2017","0100032025","20170131","EUR","EUR","41.00","41.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087834","001","DR","20161109","","","","","2017","0100032027","20170131","EUR","EUR","98.00","98.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087836","001","DR","20161230","","","","","2017","0100032029","20170131","EUR","EUR","93.00","93.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087837","001","DR","20161204","","","","","2017","0100032031","20170131","EUR","EUR","33.00","33.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087838","001","DR","20161227","","","","","2017","0100032033","20170131","EUR","EUR","44.00","44.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087839","001","DR","20161114","","","","","2017","0100032035","20170131","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087840","001","DR","20161201","","","","","2017","0100032037","20170131","EUR","EUR","41.00","41.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087841","001","DR","20161230","","","","","2017","0100032039","20170131","EUR","EUR","56.00","56.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087842","001","DR","20161102","","","","","2017","0100032041","20170131","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087843","001","DR","20161224","","","","","2017","0100032043","20170131","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087844","001","DR","20161225","","","","","2017","0100032045","20170131","EUR","EUR","79.00","79.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087845","001","DR","20161128","","","","","2017","0100032047","20170131","EUR","EUR","67.00","67.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087847","001","DR","20161109","","","","","2017","0100032049","20170131","EUR","EUR","96.00","96.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087848","001","DR","20161202","","","","","2017","0100032051","20170131","EUR","EUR","72.00","72.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087850","001","DR","20161209","","","","","2017","0100032053","20170131","EUR","EUR","38.00","38.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087851","001","DR","20161205","","","","","2017","0100032055","20170131","EUR","EUR","81.00","81.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087852","001","DR","20161120","","","","","2017","0100032057","20170131","EUR","EUR","69.00","69.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087853","001","DR","20161119","","","","","2017","0100032059","20170131","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087854","001","DR","20161123","","","","","2017","0100032061","20170131","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087855","001","DR","20161204","","","","","2017","0100032063","20170131","EUR","EUR","23.00","23.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087856","001","DR","20161116","","","","","2017","0100032065","20170131","EUR","EUR","62.00","62.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087857","001","DR","20161102","","","","","2017","0100032067","20170131","EUR","EUR","33.00","33.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087858","001","DR","20161218","","","","","2017","0100032069","20170131","EUR","EUR","50.00","50.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087859","001","DR","20161230","","","","","2017","0100032071","20170131","EUR","EUR","18.00","18.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087860","001","DR","20161114","","","","","2017","0100032073","20170131","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087861","001","DR","20161121","","","","","2017","0100032075","20170131","EUR","EUR","86.00","86.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087862","001","DR","20161224","","","","","2017","0100032077","20170131","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2017","1100077769","001","DR","20170101","","","","","2017","0100032079","20170131","EUR","EUR","62.00","62.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087863","001","DR","20161108","","","","","2017","0100032081","20170131","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087864","001","DR","20161215","","","","","2017","0100032083","20170131","EUR","EUR","17.00","17.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087865","001","DR","20161121","","","","","2017","0100032085","20170131","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087866","001","DR","20161123","","","","","2017","0100032087","20170131","EUR","EUR","44.00","44.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087867","001","DR","20161218","","","","","2017","0100032089","20170131","EUR","EUR","73.00","73.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087868","001","DR","20161219","","","","","2017","0100032091","20170131","EUR","EUR","22.00","22.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087869","001","DR","20161217","","","","","2017","0100032093","20170131","EUR","EUR","37.00","37.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087870","001","DR","20161216","","","","","2017","0100032095","20170131","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087871","001","DR","20161214","","","","","2017","0100032097","20170131","EUR","EUR","22.00","22.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087872","001","DR","20161216","","","","","2017","0100032099","20170131","EUR","EUR","97.00","97.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087873","001","DR","20161221","","","","","2017","0100032101","20170131","EUR","EUR","40.00","40.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087875","001","DR","20161222","","","","","2017","0100032103","20170131","EUR","EUR","42.00","42.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087876","001","DR","20161204","","","","","2017","0100032105","20170131","EUR","EUR","66.00","66.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087878","001","DR","20161105","","","","","2017","0100032107","20170131","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087879","001","DR","20161125","","","","","2017","0100032109","20170131","EUR","EUR","76.00","76.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087880","001","DR","20161212","","","","","2017","0100032111","20170131","EUR","EUR","51.00","51.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087881","001","DR","20161111","","","","","2017","0100032113","20170131","EUR","EUR","35.00","35.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087882","001","DR","20161115","","","","","2017","0100032115","20170131","EUR","EUR","92.00","92.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087883","001","DR","20161207","","","","","2017","0100032117","20170131","EUR","EUR","59.00","59.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087884","001","DR","20161202","","","","","2017","0100032119","20170131","EUR","EUR","34.00","34.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087886","001","DR","20161201","","","","","2017","0100032121","20170131","EUR","EUR","12.00","12.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087887","001","DR","20161117","","","","","2017","0100032123","20170131","EUR","EUR","19.00","19.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087888","001","DR","20161216","","","","","2017","0100032125","20170131","EUR","EUR","79.00","79.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087889","001","DR","20161118","","","","","2017","0100032127","20170131","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087890","001","DR","20161218","","","","","2017","0100032129","20170131","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087893","001","DR","20161210","","","","","2017","0100032131","20170131","EUR","EUR","18.00","18.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087894","001","DR","20161103","","","","","2017","0100032133","20170131","EUR","EUR","78.00","78.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087896","001","DR","20161127","","","","","2017","0100032135","20170131","EUR","EUR","65.00","65.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087897","001","DR","20161224","","","","","2017","0100032137","20170131","EUR","EUR","83.00","83.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087898","001","DR","20161209","","","","","2017","0100032139","20170131","EUR","EUR","57.00","57.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087899","001","DR","20161120","","","","","2017","0100032141","20170131","EUR","EUR","91.00","91.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087900","001","DR","20161125","","","","","2017","0100032143","20170131","EUR","EUR","81.00","81.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087902","001","DR","20161210","","","","","2017","0100032145","20170131","EUR","EUR","68.00","68.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087903","001","DR","20161116","","","","","2017","0100032147","20170131","EUR","EUR","80.00","80.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087904","001","DR","20161108","","","","","2017","0100032149","20170131","EUR","EUR","74.00","74.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087905","001","DR","20161105","","","","","2017","0100032151","20170131","EUR","EUR","62.00","62.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087906","001","DR","20161230","","","","","2017","0100032153","20170131","EUR","EUR","55.00","55.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087907","001","DR","20161210","","","","","2017","0100032155","20170131","EUR","EUR","95.00","95.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087908","001","DR","20161226","","","","","2017","0100032157","20170131","EUR","EUR","29.00","29.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087910","001","DR","20161109","","","","","2017","0100032159","20170131","EUR","EUR","42.00","42.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087911","001","DR","20161216","","","","","2017","0100032161","20170131","EUR","EUR","43.00","43.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087913","001","DR","20161218","","","","","2017","0100032163","20170131","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087914","001","DR","20161230","","","","","2017","0100032165","20170131","EUR","EUR","22.00","22.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0003","Buff and Sand PLC","","","","Manchester","GB",""
"910","F001","2016","1100087915","001","DR","20161113","","","","","2017","0100032167","20170131","EUR","EUR","28.00","28.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
"910","F001","2016","1100087917","001","DR","20161211","","","","","2017","0100032169","20170131","EUR","EUR","15.00","15.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087918","001","DR","20161104","","","","","2017","0100032171","20170131","EUR","EUR","96.00","96.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087919","001","DR","20161208","","","","","2017","0100032173","20170131","EUR","EUR","46.00","46.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0001","Bohr und Hammer GmbH","Tools","","","Berlin","DE",""
"910","F001","2016","1100087922","001","DR","20161203","","","","","2017","0100032175","20170131","EUR","EUR","54.00","54.00","0.00","0.00","0.00","0.00","S","","D","","0000","000","","C0002","Cool Werkzeug GmbH","","","","Berlin","DE",""
